luukki;kallio;mannerheimintie;makelankatu;leppavaara;lohja;tikkurila;vartiokyla;Datetime
2;6,9;4,9;3,3;2,4;2,8;0,7;2,4;2022-07-04 16:00:00
2,3;8;5,2;3,8;2,7;2,7;4,8;2,2;2022-07-04 17:00:00
2,2;5,9;5;4,2;3,4;2,8;5,1;2,6;2022-07-04 18:00:00
2,3;9,2;4,4;3,7;3,3;3,3;6,4;3,4;2022-07-04 19:00:00
2,7;8,7;4,6;3,9;3,2;3,2;7,5;3,2;2022-07-04 20:00:00
3,1;6,7;4,3;4,2;3,7;2,7;5,7;3,3;2022-07-04 21:00:00
3,2;1,4;4;3,5;3,7;2,9;7,1;3,3;2022-07-04 22:00:00
3,5;6,7;4;3,4;3,7;3,1;4,8;3,7;2022-07-04 23:00:00
3,7;4,4;3,9;3,3;5,1;3,1;4,6;3,8;2022-07-05 00:00:00
4;5,5;4,2;3,8;7,1;3,3;5;3,6;2022-07-05 01:00:00
4,2;2,5;4,5;4,1;7,6;4,1;5,2;3,8;2022-07-05 02:00:00
4,3;12,5;5,4;5,1;5,3;4,7;5,3;3,9;2022-07-05 03:00:00
4,6;9,9;6,2;5,8;5,8;5,2;7,1;4,9;2022-07-05 04:00:00
4,9;9,5;8,2;7;5,9;5,3;7,8;5,4;2022-07-05 05:00:00
4,1;8,4;9,5;9;6,3;4,3;4,8;5;2022-07-05 06:00:00
3,8;6,4;11,8;9,2;4,7;3,8;6,8;5;2022-07-05 07:00:00
3,6;6,4;9,6;9,6;4,5;4,2;5,9;4,2;2022-07-05 08:00:00
3,7;6,9;9,4;9,2;5,2;3,4;6,8;4,6;2022-07-05 09:00:00
3,2;3,9;7,6;9,6;3,9;2,9;4,9;3,8;2022-07-05 10:00:00
2,5;-0,1;5,7;5,6;3,6;2,3;2,3;3,2;2022-07-05 11:00:00
1,8;-4,3;4,3;4,4;2,5;2,3;1,1;2,7;2022-07-05 12:00:00
1,8;3,6;4,3;4,7;2,9;2,7;1,9;2,8;2022-07-05 13:00:00
2,4;7,8;4,1;5,3;3,4;2,3;3,7;3,9;2022-07-05 14:00:00
1,9;1,3;3,3;3,1;3;2,4;2,6;2,4;2022-07-05 15:00:00
1,9;0,7;2,8;2,6;2,5;2,3;1,7;2,2;2022-07-05 16:00:00
1,8;3,1;2,8;2,7;2,3;2,3;2,1;2,4;2022-07-05 17:00:00
2;1,4;2,6;2,8;2,4;2,2;2,8;2,5;2022-07-05 18:00:00
2;3;2,6;2,6;2,6;2,4;3,2;2,6;2022-07-05 19:00:00
2,2;4;2,6;2,7;2,8;2,6;3,9;2,6;2022-07-05 20:00:00
2,2;3,7;2,6;2,8;2,8;2,5;4,1;2,6;2022-07-05 21:00:00
2,4;3,5;2,8;2,7;2,8;2,6;4;2,6;2022-07-05 22:00:00
2,3;2,8;2,8;2,6;2,8;2,5;3,8;2,7;2022-07-05 23:00:00
2,2;3;2,7;2,5;3,2;2,4;3,6;2,7;2022-07-06 00:00:00
1,9;2,4;2,8;2,5;3,8;2,3;3;2,7;2022-07-06 01:00:00
2,1;4,9;3,3;2,7;3,3;2,3;2,3;2,7;2022-07-06 02:00:00
2,3;-0,9;2,5;2,7;2,6;2,2;4,4;2,4;2022-07-06 03:00:00
2,2;4,8;3,7;3,9;2,7;2,2;1,9;2,3;2022-07-06 04:00:00
1,9;1,2;4,2;4,2;2,8;2,1;4,2;2,7;2022-07-06 05:00:00
1,8;-0,6;4,7;3,5;2,3;2,3;0,5;1,9;2022-07-06 06:00:00
1,6;2,9;4,6;4,9;2,3;1,9;1,6;2,1;2022-07-06 07:00:00
3;3,9;5,7;4,8;2,2;1,7;3;2,4;2022-07-06 08:00:00
1,4;0,6;4,5;3,5;1,8;1,7;2;2,6;2022-07-06 09:00:00
1,5;0,5;5,3;5,5;2;1,6;0;2,2;2022-07-06 10:00:00
1,5;4,7;4,9;5,9;2,3;1,8;4,7;2,4;2022-07-06 11:00:00
1,7;3,5;4,4;6,2;2,2;1,9;3,1;2,5;2022-07-06 12:00:00
2;4,7;5;7,8;2,3;2;3,1;2,5;2022-07-06 13:00:00
2;3,5;4,5;3,9;2,3;1,8;1,7;2,4;2022-07-06 14:00:00
2;3;5,9;3,4;2,3;1,9;3,3;2,7;2022-07-06 15:00:00
2,1;4,1;4;3,2;2,3;2;2,9;2,6;2022-07-06 16:00:00
1,9;4,2;4,4;4,4;2,2;1,8;3,9;2,8;2022-07-06 17:00:00
1,5;0,3;2,9;3,1;2;1,7;2,3;2,4;2022-07-06 18:00:00
1,5;1,6;2,5;2,7;2,1;1,9;3,2;2,3;2022-07-06 19:00:00
1,6;3,3;2,3;2,3;2,2;2,2;3,6;2,3;2022-07-06 20:00:00
1,7;4,3;2,2;2,6;3;2;3,6;2,3;2022-07-06 21:00:00
1,6;2,8;2,3;2,2;2,1;2;4,2;2,3;2022-07-06 22:00:00
1,6;3,2;2,9;2,3;2,3;2,1;3,3;2,3;2022-07-06 23:00:00
1,6;2,4;2,5;2,1;3,8;1,9;4;2,2;2022-07-07 00:00:00
1,5;2,4;2,1;1,9;7,9;2;2,8;2,1;2022-07-07 01:00:00
1,6;3,9;2,9;2,3;5,5;2,1;4,8;2,2;2022-07-07 02:00:00
1,7;2,9;2,5;2,4;4,7;2,1;3,8;2,4;2022-07-07 03:00:00
2,1;1,8;3,9;3,9;5,8;2,5;5,2;2,8;2022-07-07 04:00:00
2,4;3,1;4,5;5,7;2,8;2,7;2,8;2,5;2022-07-07 05:00:00
2,5;5,7;5,6;5,6;2,9;2,6;3,7;2,7;2022-07-07 06:00:00
2,3;6,2;5,5;5,7;3;1,9;4,5;2,7;2022-07-07 07:00:00
2,2;6,4;5,6;5,6;3,7;1,8;4,4;2,7;2022-07-07 08:00:00
1,4;;6,3;6,9;3,6;1,2;6,8;2,9;2022-07-07 09:00:00
1,1;4,1;5,5;7,2;2,7;1,7;3;2,5;2022-07-07 10:00:00
1,1;-5,5;3,7;5,9;2,3;2,2;1,3;1,8;2022-07-07 11:00:00
1,3;1,9;3,6;4,7;2,4;1,9;3,7;1,7;2022-07-07 12:00:00
1,3;5,6;3,5;4,5;3,1;1,9;3,1;2;2022-07-07 13:00:00
1,4;5,7;4;4,2;2,4;2,1;1,6;2,5;2022-07-07 14:00:00
1,9;5,5;3,8;4,2;2,5;1,4;3;3;2022-07-07 15:00:00
1,1;6;3,3;3,5;2;1,3;5,2;2,7;2022-07-07 16:00:00
0,9;4,6;2,7;2,2;1,5;1,8;4,4;2,4;2022-07-07 17:00:00
1,1;0,8;2,1;1,8;1,5;1,6;3,7;1,7;2022-07-07 18:00:00
1,4;3;2,1;2,3;2;1,4;4;1,8;2022-07-07 19:00:00
1,3;4,1;1,6;1,8;1,6;1,2;4,1;2,1;2022-07-07 20:00:00
1,4;4,7;1,6;4,4;1,4;1,2;4,3;1,9;2022-07-07 21:00:00
1,3;4,2;1,7;1,5;1,3;1,3;4,8;1,7;2022-07-07 22:00:00
1,4;3,7;1,8;1,7;1,6;1;4,7;1,6;2022-07-07 23:00:00
1,3;2,1;1,8;1,4;2,1;0,9;1,8;1,7;2022-07-08 00:00:00
1;1,9;1,7;1,3;2;0,9;4,3;1,7;2022-07-08 01:00:00
0,9;2,2;1,5;1,5;1,9;2,1;2,9;1,8;2022-07-08 02:00:00
1,1;1,4;1,8;1,8;2,6;0,9;3,4;1,9;2022-07-08 03:00:00
1,4;0,2;2,4;2,2;2,4;1;3,1;2,1;2022-07-08 04:00:00
0,8;2,1;1,9;2,7;2,2;1;3,3;1,7;2022-07-08 05:00:00
0,6;-2,7;3,7;8,5;1,4;0,8;0,9;1,3;2022-07-08 06:00:00
0,5;2,3;4,4;4,7;1,3;0,7;1,4;1,5;2022-07-08 07:00:00
0,6;1;3,6;16,1;1,6;0,7;2,6;1,2;2022-07-08 08:00:00
0,7;1,7;3,4;4,6;1,3;0,7;3,5;1;2022-07-08 09:00:00
0,8;3,6;4,6;4,1;1,2;0,6;1,7;1,2;2022-07-08 10:00:00
1;7,2;3,7;4,2;1,2;0,9;2,4;1,4;2022-07-08 11:00:00
0,9;9,7;4,8;3,3;1,7;1,4;3,8;1,9;2022-07-08 12:00:00
1,2;8;4,7;3,3;1,9;1,5;3,7;1,8;2022-07-08 13:00:00
1,3;3,6;4;2,6;2,1;1,6;1,9;1,9;2022-07-08 14:00:00
1,3;0;3,7;2,3;1,7;1,1;0,3;1,6;2022-07-08 15:00:00
1,1;1,6;3;2,1;1,4;1,1;2,7;1,6;2022-07-08 16:00:00
1,4;-1,5;3,4;1,8;1,6;1,1;1,2;1,7;2022-07-08 17:00:00
1,3;7,2;6,5;2,5;1,8;1,1;2,3;2,2;2022-07-08 18:00:00
1,3;5,4;3;2,2;1,6;1,2;5,5;3,3;2022-07-08 19:00:00
1,3;3,4;2,4;2,2;1,7;1,3;5,2;1,5;2022-07-08 20:00:00
1,3;3,4;2,4;2,3;1,6;1,4;3,8;1,2;2022-07-08 21:00:00
1,3;2,7;2,3;1,5;1,5;1,1;4;1,3;2022-07-08 22:00:00
1,3;3,3;2,3;1,5;1,5;3;3,3;1,4;2022-07-08 23:00:00
1,5;1,9;2,8;1,4;1,3;1,2;3;1,2;2022-07-09 00:00:00
1,4;0,3;2,1;1,1;2,2;1,1;2,5;1,2;2022-07-09 01:00:00
1,4;0,6;1,7;1;2,2;1,2;2,6;1,2;2022-07-09 02:00:00
1,3;-2,1;1,6;0,9;1,8;1,2;2,5;1,1;2022-07-09 03:00:00
1,3;9,4;4;2,1;1,5;1,1;2,1;1,5;2022-07-09 04:00:00
1,3;7,9;5,9;4,2;1,9;1,2;1,8;2,7;2022-07-09 05:00:00
1,4;7,3;6,6;5,7;2;1,1;5,5;2,5;2022-07-09 06:00:00
1,2;6,4;5,5;5,4;2,6;1,2;6,7;2,9;2022-07-09 07:00:00
1,4;5,8;5,5;5;4,1;1,7;4,9;2,7;2022-07-09 08:00:00
1,5;2,9;4,9;4,6;3,3;1,7;5,9;2,7;2022-07-09 09:00:00
2,6;2,4;3,8;4,2;3,8;2,2;4,4;2,8;2022-07-09 10:00:00
2,5;5,1;4;4,6;3,5;2;3,1;2,8;2022-07-09 11:00:00
2,3;5,6;4,6;8,1;3,1;1,2;3,2;2,6;2022-07-09 12:00:00
1,8;-3;3,6;2,1;1,7;1,1;4,2;2,3;2022-07-09 13:00:00
0,5;-0,2;4,5;1,4;1,1;0,8;0,6;1,2;2022-07-09 14:00:00
0,8;5,2;3,1;1,6;1,2;1;0;1,3;2022-07-09 15:00:00
1;3,3;3,2;1,9;1,6;1,2;2,9;1,5;2022-07-09 16:00:00
1,1;3,8;4,2;2,3;1,7;1,3;3;1,8;2022-07-09 17:00:00
1,1;0,8;3,1;2,6;1,6;2,1;3;2,2;2022-07-09 18:00:00
1,1;4,3;2,5;2,7;2;1,6;2,7;4;2022-07-09 19:00:00
1,2;6;2,7;3,4;2;3,2;5,1;2,2;2022-07-09 20:00:00
1;-4,7;3,7;1,8;1,3;2;1,9;1,7;2022-07-09 21:00:00
1,3;5,1;2,7;2;1,4;2;1,7;1,4;2022-07-09 22:00:00
1,3;3,4;2,5;2,1;1,6;1,4;3,1;1,6;2022-07-09 23:00:00
1,4;2,4;2,5;1,9;1,6;1;3,6;1,7;2022-07-10 00:00:00
1,3;0,8;2,7;1,7;1,5;1,1;0,7;1,6;2022-07-10 01:00:00
1,4;2,1;3,3;1,6;1,7;1,5;1,4;1,4;2022-07-10 02:00:00
1,5;3,5;2,2;1,7;1,8;1,7;4,5;1,6;2022-07-10 03:00:00
1,5;1,5;2,7;1,6;1,7;1,8;3,3;1,7;2022-07-10 04:00:00
1,7;2,8;3,3;1,6;1,7;1,6;3,1;1,7;2022-07-10 05:00:00
1,3;0;3,3;1,7;1,7;2,3;1,1;1,4;2022-07-10 06:00:00
1,3;-1,7;3,5;1,2;1,3;1,5;2,3;1,2;2022-07-10 07:00:00
1;0,3;2,6;1,1;1,8;1,5;2,4;1,2;2022-07-10 08:00:00
1,1;-1,4;2,5;0,9;1,1;4,3;3,7;1,3;2022-07-10 09:00:00
1,2;1,6;3,3;1,2;1,2;1,5;2,2;1,5;2022-07-10 10:00:00
1,2;4,8;3,1;1,3;1,6;1,5;2,5;1,5;2022-07-10 11:00:00
1,4;6,4;2,6;1,4;1,7;1,7;3,8;1,4;2022-07-10 12:00:00
1,4;2,4;3,8;1,3;1,5;1,7;1,9;1,4;2022-07-10 13:00:00
1,2;2,5;3,2;1,8;1,4;1,8;2,1;1,5;2022-07-10 14:00:00
1,5;1,3;4,6;1,4;1,3;2,2;1,4;1,5;2022-07-10 15:00:00
1,5;3,8;3,8;1,5;1,2;5,8;3,1;1,3;2022-07-10 16:00:00
1,5;3,7;3,6;1,7;1,3;5;2,9;1,4;2022-07-10 17:00:00
1,4;5,7;2,4;2,1;1,5;2,2;4,2;1,5;2022-07-10 18:00:00
1,8;5,1;2;2,4;1,8;2,8;4;2;2022-07-10 19:00:00
1,9;6,5;2,1;2,9;2,7;1,9;5,1;3,3;2022-07-10 20:00:00
1,9;5,6;3,1;3,7;3,3;2,1;6;2,8;2022-07-10 21:00:00
2;2,7;3,7;3,4;3,5;1,7;5,3;3,6;2022-07-10 22:00:00
2;3,7;3,2;2,4;3,7;1,7;4,5;2,9;2022-07-10 23:00:00
2;5,6;3;2,6;3,1;2;4,9;2,8;2022-07-11 00:00:00
1,9;4,8;3,2;2,5;2,6;2;4,7;2,6;2022-07-11 01:00:00
1,8;4,1;3,1;2,8;4,8;2,1;4,5;2,5;2022-07-11 02:00:00
1,9;5,9;3,4;2,8;3,3;2,3;5,8;2,6;2022-07-11 03:00:00
1,8;4,1;5,8;3,4;4;2,8;4,1;2,9;2022-07-11 04:00:00
3;14,7;7;4,8;4,4;2,6;6;3,5;2022-07-11 05:00:00
3,2;9,5;8,7;4,6;3,6;2,8;7,9;4;2022-07-11 06:00:00
2,8;6,5;11,3;3,9;3,6;2,7;7,5;4,3;2022-07-11 07:00:00
3;3,3;6,9;3,7;3,9;2,8;6;3,2;2022-07-11 08:00:00
3,1;4,9;6,7;4,4;3,9;2,9;5,4;2,8;2022-07-11 09:00:00
2,6;8,9;8,7;6,9;4,2;2,9;4,5;3;2022-07-11 10:00:00
2,6;4;8,7;5,7;4,5;3;11,1;3,6;2022-07-11 11:00:00
2,7;6,2;5,7;3,7;4,2;3,3;11,2;3,3;2022-07-11 12:00:00
3,2;8,6;5,5;4,1;4,3;3,6;5,6;2,9;2022-07-11 13:00:00
3,2;2,3;6,4;3;3,4;3;4,6;2,4;2022-07-11 14:00:00
2,8;6,1;6;3,6;3,2;5,5;4,2;3,1;2022-07-11 15:00:00
2,5;7,8;5,4;3,4;3,7;;5,3;2,8;2022-07-11 16:00:00
2,7;6,3;5,6;3,1;3,4;;3,3;2,4;2022-07-11 17:00:00
2,8;6,9;4,6;2,9;3,6;;3,7;2,6;2022-07-11 18:00:00
2,8;7,2;4,6;3,3;3,5;;3,9;3,4;2022-07-11 19:00:00
3,3;7,1;4,4;3,7;3,9;;3,6;3,8;2022-07-11 20:00:00
3,6;6,2;5,3;4,2;4,3;;3,7;3,6;2022-07-11 21:00:00
3,8;6,1;4,9;4;4,3;;4,6;3,9;2022-07-11 22:00:00
3,7;5,3;4,9;4;4,4;;6,1;4,3;2022-07-11 23:00:00
3,7;5,5;5,5;4,1;4,5;;4,9;4,6;2022-07-12 00:00:00
3,8;5,5;5,4;4,2;4,9;;4,2;4,7;2022-07-12 01:00:00
4,1;5,5;6,3;4,7;5,5;;4,5;5,2;2022-07-12 02:00:00
4,3;5,3;6,2;5,1;5,8;;4,8;5,7;2022-07-12 03:00:00
4,5;5,7;7,5;5,6;6,1;;5,6;6,2;2022-07-12 04:00:00
5,4;6,8;9,6;6,9;6,7;;5;6,8;2022-07-12 05:00:00
6,3;7,1;9,7;7,4;7,3;;5,9;7,1;2022-07-12 06:00:00
7,2;9,7;11,6;7,4;7,9;;6,5;7,1;2022-07-12 07:00:00
7,3;11,2;13;7,7;7,5;;6,1;7,4;2022-07-12 08:00:00
6,7;11,8;10,7;8,2;8;;5,9;7,1;2022-07-12 09:00:00
6,2;10;12,6;7,6;7,5;;5,9;6,7;2022-07-12 10:00:00
5,7;9,6;10;7,9;7,2;;5,6;6,3;2022-07-12 11:00:00
5,9;8,7;10,8;7,5;6,9;;4,6;5,6;2022-07-12 12:00:00
6,7;7;9,6;7;6,9;;4,6;5,6;2022-07-12 13:00:00
6,8;8,6;9,5;7,6;7,5;;5,2;6;2022-07-12 14:00:00
7;12;10,7;8,4;8,1;;7;6,3;2022-07-12 15:00:00
7,1;13,3;10,7;8,5;8,7;;8,2;6,4;2022-07-12 16:00:00
7,2;10,8;10,1;8,1;8,6;;6,4;6,4;2022-07-12 17:00:00
7,1;12,1;9,8;7,8;8,1;;6,4;6,4;2022-07-12 18:00:00
7;7,3;8,9;7,4;7,8;;5,6;6,6;2022-07-12 19:00:00
6,8;6,6;9,2;7,3;7,6;;6,1;6,8;2022-07-12 20:00:00
6,7;7,1;9,4;7,2;7,6;;6,7;7;2022-07-12 21:00:00
6,8;5,7;9,2;7,4;7,9;;4,9;7,3;2022-07-12 22:00:00
6,8;8,6;8,7;7,9;8,1;;6,9;7,9;2022-07-12 23:00:00
6,8;8,9;8,5;7,9;8,3;;6,7;8,5;2022-07-13 00:00:00
6,8;7,8;9,2;8,3;8,7;;7;8,8;2022-07-13 01:00:00
7;8,2;8,9;8,5;9,1;;7;9,1;2022-07-13 02:00:00
8,1;9,7;8,8;9,3;10,2;;6,2;9,6;2022-07-13 03:00:00
10,8;8,2;10,4;9,1;10,9;;7,1;9,8;2022-07-13 04:00:00
11,1;9,2;21,5;11,4;10,6;;7,8;9,9;2022-07-13 05:00:00
11;10,6;21,2;13,7;11,7;;10,1;10,4;2022-07-13 06:00:00
10,7;11,8;18,1;13,7;13,5;;11,3;10,8;2022-07-13 07:00:00
10,1;14,2;15,7;14,9;13,3;;11,4;11,8;2022-07-13 08:00:00
11,9;14,9;17,5;77,3;15,3;;13,1;12,3;2022-07-13 09:00:00
14;8,7;19,2;29;14,4;;9,9;11,3;2022-07-13 10:00:00
14,7;10,2;29;11,9;11,9;;6,7;8,9;2022-07-13 11:00:00
12,9;1,8;10,3;12,1;10,7;;3,6;5,1;2022-07-13 12:00:00
10,7;5,9;9,2;7,9;10,8;;2,3;3,8;2022-07-13 13:00:00
10,1;12,3;14,8;12,3;11,5;;4,8;4,8;2022-07-13 14:00:00
6,6;;10,6;9,8;5,9;;7,4;6,3;2022-07-13 15:00:00
4,7;-1,5;6,7;5,1;3,9;;3,2;4,3;2022-07-13 16:00:00
3,7;2,5;6,2;5;3,7;;1,4;3,3;2022-07-13 17:00:00
3,5;2,1;5,1;4,8;3,5;;2,7;3,6;2022-07-13 18:00:00
2,8;0,7;3,9;4;2,8;;2,2;3,1;2022-07-13 19:00:00
2,2;-2,1;2,8;2,7;2,3;;-2;2,5;2022-07-13 20:00:00
1,4;-0,4;3,2;3,5;3,2;;-0,3;2,7;2022-07-13 21:00:00
1,9;2,9;3,5;2,5;3,7;;-0,3;2,4;2022-07-13 22:00:00
2,5;1,5;3,5;3;5,1;;0,7;3,2;2022-07-13 23:00:00
2,9;-1,1;3;2,3;2,5;;1,8;2,8;2022-07-14 00:00:00
2,9;2,4;4;3,3;3,3;;0,6;2,7;2022-07-14 01:00:00
3,5;7,1;6,5;6,1;5;;3,6;3,8;2022-07-14 02:00:00
4,2;5,7;5,2;5,3;5,4;;3,9;4,9;2022-07-14 03:00:00
5,2;4,7;6,1;5,2;4,9;;6,2;5;2022-07-14 04:00:00
4,3;4,8;5,8;5,1;3,5;;4,2;4,7;2022-07-14 05:00:00
4;5,5;6,7;32,2;3,8;;3,4;3,3;2022-07-14 06:00:00
4,3;4,6;7,9;10,9;4,7;;4,7;4,4;2022-07-14 07:00:00
4,1;3,2;6,5;6,9;4,8;;3,6;4,8;2022-07-14 08:00:00
2,8;-1,7;5,3;6,2;4;;1,8;4;2022-07-14 09:00:00
2,5;-3,5;3,6;6,1;2,8;;2;3,5;2022-07-14 10:00:00
1,5;1,1;3,5;2,9;1,6;;0,2;2;2022-07-14 11:00:00
1,3;6,2;4,2;2,7;1,5;;1,1;2;2022-07-14 12:00:00
1,2;-0,6;4;2,5;1,7;;1,6;1,9;2022-07-14 13:00:00
1;-0,1;3,5;2,6;1,5;;1,9;1,6;2022-07-14 14:00:00
1,1;1,7;3;2,2;1,6;;1,9;1,6;2022-07-14 15:00:00
0,9;3,5;2,7;1,9;1,4;;2,2;1,5;2022-07-14 16:00:00
1,2;1,4;2,8;2,2;1,3;;1,7;1,6;2022-07-14 17:00:00
0,9;1,9;2,2;2,2;1,3;;2,3;1,7;2022-07-14 18:00:00
1,2;-0,2;2,5;2,3;1,5;;1,6;1,7;2022-07-14 19:00:00
1,5;1,1;2,4;1,8;1,3;;4;2,8;2022-07-14 20:00:00
1,5;2,5;2,1;1,7;1,5;;3,6;2,5;2022-07-14 21:00:00
1,7;3,8;2,1;1,8;1,7;;4,1;1,6;2022-07-14 22:00:00
1,7;2,8;2,1;1,6;1,8;;4;1,8;2022-07-14 23:00:00
1,6;4,9;2,1;1,7;1,9;;4,7;1,8;2022-07-15 00:00:00
1,5;0,6;2,2;1,8;2,2;;5,8;1,9;2022-07-15 01:00:00
1,4;0,6;3,5;1,8;2,4;;3,1;1,9;2022-07-15 02:00:00
1,3;1,8;5,3;2,2;2,2;;3;1,9;2022-07-15 03:00:00
1,4;4;3,1;3,3;1,6;;5,5;1,7;2022-07-15 04:00:00
1,4;1,3;2,7;2,7;2,2;;3;1,4;2022-07-15 05:00:00
1,6;3,1;8,9;7,3;2;;4,5;1,7;2022-07-15 06:00:00
1,4;1,4;5,3;4,2;2;;1,8;1,7;2022-07-15 07:00:00
1,5;-1,1;6,2;5,5;1,7;;1,5;1,8;2022-07-15 08:00:00
1,1;-2,4;3,3;3,5;1,5;;0,5;1,2;2022-07-15 09:00:00
1;4,4;2,9;3,9;1,5;;1,8;1,2;2022-07-15 10:00:00
0,8;4,1;2;2,8;1,3;;2,9;1,2;2022-07-15 11:00:00
0,8;1,5;2,6;3,7;1;;2,2;1,1;2022-07-15 12:00:00
0,9;2,1;2,1;1,7;1,1;;1,7;1,3;2022-07-15 13:00:00
0,8;-0,8;2,2;1,5;1,1;;2;1,1;2022-07-15 14:00:00
0,9;3,9;4,6;1,7;1,2;;1,7;1,2;2022-07-15 15:00:00
0,8;0,2;2,3;2;1,1;;2,6;1,3;2022-07-15 16:00:00
0,7;1,5;1,8;1,8;1,1;;1,3;1,4;2022-07-15 17:00:00
0,8;2,1;1,9;1,5;1;;1,9;1,4;2022-07-15 18:00:00
0,8;1,9;1,7;1,7;1;;4,2;1,4;2022-07-15 19:00:00
1,1;2;1,4;1,7;1;;3,8;1,3;2022-07-15 20:00:00
1,4;1,6;1,5;1,6;1,2;;0,9;1,2;2022-07-15 21:00:00
1,3;1,1;1,9;1,4;1,2;;2,5;1,3;2022-07-15 22:00:00
1,5;3;1,9;1,6;1,1;;1,8;1,3;2022-07-15 23:00:00
1,5;1,9;1,7;1,3;1,3;;1,1;1,4;2022-07-16 00:00:00
1,2;0,2;1,5;1,1;1,1;;1,5;1,1;2022-07-16 01:00:00
0,8;1,8;1,3;1;1,1;;1,3;1,1;2022-07-16 02:00:00
0,7;1,2;1;0,8;0,7;;1,3;1;2022-07-16 03:00:00
0,6;-0,2;0,8;1,1;0,7;;2,4;0,9;2022-07-16 04:00:00
0,6;1,2;0,9;1,1;0,8;;1,7;1;2022-07-16 05:00:00
0,8;0,9;1,2;1,1;0,9;;1,2;1;2022-07-16 06:00:00
0,5;2,6;1,2;1,6;0,7;;2;1,1;2022-07-16 07:00:00
0,7;4,1;1,1;1,1;0,8;;2,6;1,1;2022-07-16 08:00:00
0,9;-1,4;1,3;1,6;1;;2;1,3;2022-07-16 09:00:00
0,7;2,5;2,4;1,4;0,8;;1,9;1,3;2022-07-16 10:00:00
0,6;2,2;2,1;1,6;1,1;;2,4;1,5;2022-07-16 11:00:00
0,9;3,2;2,5;2;1,2;;2,5;1,7;2022-07-16 12:00:00
0,8;3,6;2,1;1,8;1,2;;3,3;1,7;2022-07-16 13:00:00
0,8;7,3;2,6;2,3;1,3;;4,8;2;2022-07-16 14:00:00
1,1;3,7;2;2;1,3;;3,4;1,7;2022-07-16 15:00:00
1;0,9;2,3;1,6;1,1;;1,8;2;2022-07-16 16:00:00
1;2,2;2,2;1,8;1,2;;2,1;1,9;2022-07-16 17:00:00
1;1,5;2,1;1,8;1,2;;2,3;1,8;2022-07-16 18:00:00
0,7;3,1;1,7;1,5;1;;2,6;1,7;2022-07-16 19:00:00
0,8;3,7;2;1,5;0,9;;3,6;1,7;2022-07-16 20:00:00
0,8;2,1;2,2;1,7;1;;1,7;1,6;2022-07-16 21:00:00
0,7;2,4;2,5;1,6;1;;2;1,4;2022-07-16 22:00:00
0,7;1,6;2,3;1,7;0,9;;3,1;1,3;2022-07-16 23:00:00
0,6;1,2;2,3;1,3;0,8;;0,6;1,3;2022-07-17 00:00:00
0,6;1,3;1,7;1,1;0,7;;1,5;1,3;2022-07-17 01:00:00
0,6;1,3;1,7;1,1;0,8;;2,7;1,3;2022-07-17 02:00:00
0,7;2,8;1,8;1,3;1;;0,4;1,4;2022-07-17 03:00:00
0,9;1,5;1,2;0,9;1;;2,7;1,2;2022-07-17 04:00:00
1,3;0,7;1,3;0,9;1,2;;3,2;1,2;2022-07-17 05:00:00
2,4;2,8;2,2;1,7;2,2;;2,1;1,7;2022-07-17 06:00:00
1,5;2,8;3,3;2,7;2,3;;4;2,5;2022-07-17 07:00:00
1;2,9;1,8;1,7;1,1;;2,7;1,4;2022-07-17 08:00:00
1;0,7;2,2;1,6;1,1;;2,8;1,5;2022-07-17 09:00:00
1,1;-0,7;2,2;1,3;1,2;;1,1;1,4;2022-07-17 10:00:00
2,1;1,7;1,9;2,5;1,4;;2,1;1,3;2022-07-17 11:00:00
1,2;4,4;2,7;1,4;1,4;;3,2;1,5;2022-07-17 12:00:00
0,9;5;2;2,1;1,2;;1,5;1,8;2022-07-17 13:00:00
0,8;-1,1;1,8;1,5;1,1;;1,9;1,6;2022-07-17 14:00:00
0,9;0,7;1,4;1;1;;2,2;1,3;2022-07-17 15:00:00
0,7;2,7;1;1,5;1,1;;1,7;1,1;2022-07-17 16:00:00
0,7;3,8;1,3;1,6;0,9;;2,2;1,2;2022-07-17 17:00:00
0,8;2,8;1,3;1,5;1;;2,3;1,4;2022-07-17 18:00:00
0,8;1,6;1,3;1,3;1;;1,7;1,2;2022-07-17 19:00:00
1,1;3,4;1,3;1,3;1,4;;3,1;1,5;2022-07-17 20:00:00
1,1;2,4;1,1;1,4;1,9;;1,9;1,4;2022-07-17 21:00:00
1,1;2,5;1,3;1,3;1,1;;1,9;1,3;2022-07-17 22:00:00
1;2,4;1,1;1,2;0,9;;3,5;1,5;2022-07-17 23:00:00
0,8;1,2;1;1,1;2,1;;1,4;1,5;2022-07-18 00:00:00
1;3,2;1;1,6;2;;1,5;1,2;2022-07-18 01:00:00
0,9;1,4;1,1;1,3;1,7;;2,2;1,2;2022-07-18 02:00:00
0,8;3;1,6;2,2;2,7;;3;1,5;2022-07-18 03:00:00
0,8;1,3;1,6;2,9;2;;1,6;1,3;2022-07-18 04:00:00
0,9;0,8;1,9;5,2;1,5;;2,8;1,4;2022-07-18 05:00:00
0,7;2,7;1,8;3,2;1,8;;2,2;1,4;2022-07-18 06:00:00
0,6;2,4;2,3;3,6;1,4;;2,8;1,2;2022-07-18 07:00:00
0,6;1,3;2,8;4,2;1,1;;1,4;1,2;2022-07-18 08:00:00
